id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance
16967,2015-07-15,19:03,第2節,第1日,FC東京,新潟,味の素スタジアム,晴,26.9,68,スカパー!/スカパー!プレミアムサービス/TOKYO MX,12727
16968,2015-07-15,19:04,第2節,第1日,横浜FM,柏,ニッパツ三ツ沢球技場,晴,27.1,69,スカパー!/スカパー!プレミアムサービス/NHK BS1,8038
16969,2015-07-15,19:03,第2節,第1日,甲府,仙台,山梨中銀スタジアム,晴,28.1,55,スカパー!/スカパー!プレミアムサービス/テレビ山梨,7015
16970,2015-07-15,19:04,第2節,第1日,名古屋,G大阪,パロマ瑞穂スタジアム,曇,29.3,59,スカパー!/スカパー!プレミアムサービス,13422
16971,2015-07-15,19:04,第2節,第1日,神戸,湘南,ノエビアスタジアム神戸,晴,30.6,46,スカパー!/スカパー!プレミアムサービス,7696
16972,2015-07-15,19:04,第2節,第1日,広島,松本,エディオンスタジアム広島,晴,27.8,77,スカパー!/スカパー!プレミアムサービス,7966
16973,2015-07-15,18:04,第2節,第1日,鳥栖,川崎F,ベストアメニティスタジアム,晴,29.8,53,スカパー!/スカパー!プレミアムサービス,7524
16974,2015-07-19,19:04,第3節,第1日,仙台,神戸,ユアテックスタジアム仙台,晴,27.2,61,スカパー!/スカパー!プレミアムサービス,12488
16975,2015-07-19,19:05,第3節,第1日,浦和,広島,埼玉スタジアム2002,晴,29.1,80,スカパー!/スカパー!プレミアムサービス,41492
16976,2015-07-19,19:04,第3節,第1日,柏,川崎F,日立柏サッカー場,曇,28.4,82,スカパー!/スカパー!プレミアムサービス/NHK BS1,14055
16977,2015-07-19,19:03,第3節,第1日,FC東京,山形,味の素スタジアム,曇,29.2,69,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22175
16978,2015-07-19,19:04,第3節,第1日,湘南,甲府,ShonanBMWスタジアム平塚,晴,28.6,70,スカパー!/スカパー!プレミアムサービス,12144
16979,2015-07-19,18:04,第3節,第1日,松本,鹿島,松本平広域公園総合球技場,曇,26.7,67,スカパー!/スカパー!プレミアムサービス,17625
16980,2015-07-19,19:03,第3節,第1日,新潟,鳥栖,デンカビッグスワンスタジアム,晴,26.6,63,スカパー!/スカパー!プレミアムサービス,17259
16981,2015-07-19,18:34,第3節,第1日,清水,名古屋,IAIスタジアム日本平,晴,28.0,77,スカパー!/スカパー!プレミアムサービス,14497
16982,2015-07-19,19:03,第3節,第1日,G大阪,横浜FM,万博記念競技場,晴,28.2,66,スカパー!/スカパー!プレミアムサービス/毎日放送(録),16787
16983,2015-07-25,19:04,第4節,第1日,仙台,柏,ユアテックスタジアム仙台,晴,27.8,68,スカパー!/スカパー!プレミアムサービス,13070
16984,2015-07-25,19:34,第4節,第1日,山形,新潟,NDソフトスタジアム山形,曇,24.9,78,スカパー!/スカパー!プレミアムサービス,11206
16985,2015-07-25,18:34,第4節,第1日,鹿島,FC東京,県立カシマサッカースタジアム,晴,27.8,80,スカパー!/スカパー!プレミアムサービス,17804
16986,2015-07-25,19:03,第4節,第1日,川崎F,清水,等々力陸上競技場,晴,30.0,67,スカパー!/スカパー!プレミアムサービス,20040
16987,2015-07-25,18:05,第4節,第1日,甲府,松本,山梨中銀スタジアム,晴,29.5,68,スカパー!/スカパー!プレミアムサービス,14176
16988,2015-07-25,19:04,第4節,第1日,名古屋,浦和,パロマ瑞穂スタジアム,晴,31.1,61,スカパー!/スカパー!プレミアムサービス,17624
16989,2015-07-25,19:04,第4節,第1日,神戸,G大阪,ノエビアスタジアム神戸,晴,27.2,75,スカパー!/スカパー!プレミアムサービス/NHK BS1,20679
16990,2015-07-25,19:05,第4節,第1日,広島,横浜FM,エディオンスタジアム広島,晴,26.6,76,スカパー!/スカパー!プレミアムサービス,15174
16991,2015-07-25,19:04,第4節,第1日,鳥栖,湘南,ベストアメニティスタジアム,晴,29.8,60,スカパー!/スカパー!プレミアムサービス,11960
16992,2015-07-29,19:04,第5節,第1日,山形,名古屋,NDソフトスタジアム山形,晴,27.2,76,スカパー!/スカパー!プレミアムサービス,6100
16993,2015-07-29,19:04,第5節,第1日,浦和,甲府,埼玉スタジアム2002,曇,27.6,83,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,22363
16994,2015-07-29,19:03,第5節,第1日,FC東京,仙台,味の素スタジアム,晴,29.0,70,スカパー!/スカパー!プレミアムサービス/TOKYO MX,16635
16995,2015-07-29,19:33,第5節,第1日,横浜FM,清水,日産スタジアム,曇,27.9,79,スカパー!/スカパー!プレミアムサービス,14848
16996,2015-07-29,19:04,第5節,第1日,湘南,柏,ShonanBMWスタジアム平塚,晴,26.6,87,スカパー!/スカパー!プレミアムサービス,10411
16997,2015-07-29,19:04,第5節,第1日,松本,川崎F,松本平広域公園総合球技場,晴のち雨,26.8,76,スカパー!/スカパー!プレミアムサービス,15610
16998,2015-07-29,19:00,第5節,第1日,新潟,G大阪,デンカビッグスワンスタジアム,晴,27.6,81,スカパー!/スカパー!プレミアムサービス/新潟放送,19650
16999,2015-07-29,19:05,第5節,第1日,神戸,広島,ノエビアスタジアム神戸,晴,29.7,60,スカパー!/スカパー!プレミアムサービス,9538
17000,2015-07-29,19:04,第5節,第1日,鳥栖,鹿島,ベストアメニティスタジアム,晴,28.5,71,スカパー!/スカパー!プレミアムサービス,15794
17001,2015-07-22,19:03,第6節,第1日,G大阪,鳥栖,万博記念競技場,曇のち雨,24.9,95,スカパー!/スカパー!プレミアムサービス ※ スルガ銀行チャンピオンシップ2015OSAKAのため、7月22日(水)に開催,11156
17002,2015-08-12,19:04,第6節,第2日,仙台,松本,ユアテックスタジアム仙台,晴,25.0,85,スカパー!/スカパー!プレミアムサービス,15757
17003,2015-08-12,19:04,第6節,第2日,柏,神戸,日立柏サッカー場,曇,25.1,83,スカパー!/スカパー!プレミアムサービス/NHK BS1,12383
17004,2015-08-12,19:03,第6節,第2日,川崎F,山形,等々力陸上競技場,曇,28.8,65,スカパー!/スカパー!プレミアムサービス,19154
17005,2015-08-12,19:04,第6節,第2日,甲府,FC東京,山梨中銀スタジアム,晴,28.9,53,スカパー!/スカパー!プレミアムサービス,12164
17006,2015-08-12,19:03,第6節,第2日,新潟,浦和,デンカビッグスワンスタジアム,晴,27.6,71,スカパー!/スカパー!プレミアムサービス,27447
17007,2015-08-12,19:04,第6節,第2日,清水,湘南,IAIスタジアム日本平,晴,28.3,80,スカパー!/スカパー!プレミアムサービス/静岡放送,15946
17008,2015-08-12,19:04,第6節,第2日,名古屋,横浜FM,パロマ瑞穂スタジアム,晴,30.9,40,スカパー!/スカパー!プレミアムサービス,17093
17009,2015-08-12,19:04,第6節,第2日,広島,鹿島,エディオンスタジアム広島,雨のち曇,22.2,91,スカパー!/スカパー!プレミアムサービス,16689
17010,2015-08-16,18:04,第7節,第1日,山形,鳥栖,NDソフトスタジアム山形,曇,26.7,70,スカパー!/スカパー!プレミアムサービス,10096
17011,2015-08-16,19:04,第7節,第1日,鹿島,仙台,県立カシマサッカースタジアム,晴,26.1,94,スカパー!/スカパー!プレミアムサービス/NHK BS1,16554
17012,2015-08-16,18:04,第7節,第1日,浦和,湘南,埼玉スタジアム2002,曇,26.4,86,スカパー!/スカパー!プレミアムサービス,36185
17013,2015-08-16,18:04,第7節,第1日,FC東京,G大阪,味の素スタジアム,雨のち曇,26.4,87,スカパー!/スカパー!プレミアムサービス,37978
17014,2015-08-16,18:03,第7節,第1日,横浜FM,甲府,日産スタジアム,晴のち雨,28.0,85,スカパー!/スカパー!プレミアムサービス,19207
17015,2015-08-16,18:04,第7節,第1日,松本,名古屋,松本平広域公園総合球技場,晴,27.4,57,スカパー!/スカパー!プレミアムサービス,17442
17016,2015-08-16,18:04,第7節,第1日,清水,新潟,IAIスタジアム日本平,晴,27.2,84,スカパー!/スカパー!プレミアムサービス,14724
17017,2015-08-16,18:04,第7節,第1日,神戸,川崎F,ノエビアスタジアム神戸,屋内,29.2,58,スカパー!/スカパー!プレミアムサービス,15451
17018,2015-08-16,19:04,第7節,第1日,広島,柏,エディオンスタジアム広島,晴,26.8,83,スカパー!/スカパー!プレミアムサービス,14471
17019,2015-08-22,19:04,第8節,第2日,湘南,川崎F,ShonanBMWスタジアム平塚,曇,27.8,88,スカパー!/スカパー!プレミアムサービス/NHK BS1,14136
17020,2015-08-22,18:04,第8節,第2日,甲府,神戸,山梨中銀スタジアム,晴,29.8,65,スカパー!/スカパー!プレミアムサービス,9113
17021,2015-08-22,19:03,第8節,第2日,新潟,広島,デンカビッグスワンスタジアム,曇,25.7,83,スカパー!/スカパー!プレミアムサービス,19615
17022,2015-08-22,19:04,第8節,第2日,名古屋,FC東京,豊田スタジアム,晴,28.8,62,スカパー!/スカパー!プレミアムサービス,19011
17023,2015-08-22,19:04,第8節,第2日,鳥栖,横浜FM,ベストアメニティスタジアム,晴,27.4,60,スカパー!/スカパー!プレミアムサービス,18321
17024,2015-08-22,18:34,第8節,第2日,鹿島,山形,県立カシマサッカースタジアム,晴,28.1,79,スカパー!/スカパー!プレミアムサービス,16700
17025,2015-08-22,18:34,第8節,第2日,浦和,仙台,埼玉スタジアム2002,晴,30.1,69,スカパー!/スカパー!プレミアムサービス,33932
17026,2015-08-20,19:03,第8節,第1日,柏,松本,日立柏サッカー場,曇のち雨,25.6,91,スカパー!/スカパー!プレミアムサービス,7385
17027,2015-08-22,19:00,第8節,第2日,G大阪,清水,万博記念競技場,晴,27.4,67,スカパー!/スカパー!プレミアムサービス,15333
17028,2015-08-29,19:04,第9節,第1日,仙台,新潟,ユアテックスタジアム仙台,曇,20.4,84,スカパー!/スカパー!プレミアムサービス,14573
17029,2015-08-29,18:04,第9節,第1日,清水,FC東京,IAIスタジアム日本平,曇,25.3,75,スカパー!/スカパー!プレミアムサービス,14954
17030,2015-08-29,19:04,第9節,第1日,神戸,鳥栖,神戸総合運動公園ユニバー記念競技場,雨時々曇,24.9,82,スカパー!/スカパー!プレミアムサービス,14637
17031,2015-08-29,19:04,第9節,第1日,広島,名古屋,エディオンスタジアム広島,雨,22.1,93,スカパー!/スカパー!プレミアムサービス/NHK BS1,13916
17032,2015-08-30,19:03,第9節,第2日,柏,甲府,日立柏サッカー場,雨のち曇,21.5,94,スカパー!/スカパー!プレミアムサービス,8002
17033,2015-08-29,19:03,第9節,第1日,川崎F,鹿島,等々力陸上競技場,曇のち雨,21.4,80,スカパー!/スカパー!プレミアムサービス,22632
17034,2015-08-29,18:30,第9節,第1日,横浜FM,浦和,日産スタジアム,曇,22.5,82,スカパー!/スカパー!プレミアムサービス,33467
17035,2015-08-30,19:04,第9節,第2日,G大阪,湘南,万博記念競技場,曇,25.8,74,スカパー!/スカパー!プレミアムサービス,14985
17036,2015-09-23,14:03,第9節,第3日,松本,山形,松本平広域公園総合球技場,晴,24.6,47,スカパー!/スカパー!プレミアムサービス ※ 第95回天皇杯全日本サッカー選手権大会1回戦のため、9月23日(水・祝)に開催,15412
17037,2015-09-12,19:05,第10節,第2日,山形,広島,NDソフトスタジアム山形,晴,21.1,81,スカパー!/スカパー!プレミアムサービス,8137
17038,2015-09-12,19:04,第10節,第2日,FC東京,神戸,味の素スタジアム,晴,25.1,73,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22328
17039,2015-09-12,19:06,第10節,第2日,湘南,松本,ShonanBMWスタジアム平塚,晴,24.8,71,スカパー!/スカパー!プレミアムサービス,12230
17040,2015-09-12,18:35,第10節,第2日,甲府,川崎F,山梨中銀スタジアム,晴,24.4,62,スカパー!/スカパー!プレミアムサービス,11069
17041,2015-09-12,19:04,第10節,第2日,新潟,横浜FM,デンカビッグスワンスタジアム,晴,25.2,58,スカパー!/スカパー!プレミアムサービス,25336
17042,2015-09-12,18:35,第10節,第2日,名古屋,仙台,豊田スタジアム,晴,24.5,65,スカパー!/スカパー!プレミアムサービス,21008
17043,2015-09-12,19:04,第10節,第2日,鳥栖,清水,ベストアメニティスタジアム,雨のち曇,21.6,76,スカパー!/スカパー!プレミアムサービス/NHK BS1,10501
17044,2015-09-12,18:36,第10節,第2日,鹿島,G大阪,県立カシマサッカースタジアム,晴,25.0,81,スカパー!/スカパー!プレミアムサービス,22380
17045,2015-09-11,19:36,第10節,第1日,浦和,柏,埼玉スタジアム2002,雨のち曇,24.7,78,スカパー!/スカパー!プレミアムサービス,23957
17046,2015-09-19,18:34,第11節,第1日,仙台,湘南,ユアテックスタジアム仙台,晴,22.0,63,スカパー!/スカパー!プレミアムサービス,12635
17047,2015-09-19,19:04,第11節,第1日,川崎F,名古屋,等々力陸上競技場,晴,25.6,63,スカパー!/スカパー!プレミアムサービス,20238
17048,2015-09-19,19:04,第11節,第1日,横浜FM,FC東京,日産スタジアム,晴,25.3,70,スカパー!/スカパー!プレミアムサービス/NHK BS1,30999
17049,2015-09-19,19:04,第11節,第1日,神戸,新潟,神戸総合運動公園ユニバー記念競技場,晴,20.1,57,スカパー!/スカパー!プレミアムサービス,14471
17050,2015-09-19,19:04,第11節,第1日,広島,鳥栖,エディオンスタジアム広島,晴,20.3,74,スカパー!/スカパー!プレミアムサービス,18625
17051,2015-09-20,19:03,第11節,第2日,柏,山形,日立柏サッカー場,晴,21.9,77,スカパー!/スカパー!プレミアムサービス,10520
17052,2015-09-19,17:04,第11節,第1日,甲府,鹿島,山梨中銀スタジアム,晴のち曇,26.5,41,スカパー!/スカパー!プレミアムサービス,12131
17053,2015-09-20,14:03,第11節,第2日,松本,G大阪,松本平広域公園総合球技場,晴,21.1,54,スカパー!/スカパー!プレミアムサービス/長野朝日放送,18052
17054,2015-09-19,19:04,第11節,第1日,清水,浦和,エコパスタジアム,晴,21.8,87,スカパー!/スカパー!プレミアムサービス,19232
17055,2015-09-26,14:04,第12節,第1日,山形,仙台,NDソフトスタジアム山形,曇,22.5,70,スカパー!/スカパー!プレミアムサービス/NHK山形/NHK仙台,13737
17056,2015-09-26,18:34,第12節,第1日,FC東京,松本,味の素スタジアム,曇,23.2,75,スカパー!/スカパー!プレミアムサービス,36671
17057,2015-09-26,15:03,第12節,第1日,湘南,横浜FM,ShonanBMWスタジアム平塚,曇,23.5,78,スカパー!/スカパー!プレミアムサービス/BS-TBS,14046
17058,2015-09-26,19:04,第12節,第1日,新潟,川崎F,デンカビッグスワンスタジアム,曇,22.2,79,スカパー!/スカパー!プレミアムサービス/NHK BS1,22573
17059,2015-09-26,15:04,第12節,第1日,清水,広島,IAIスタジアム日本平,晴のち曇,23.2,77,スカパー!/スカパー!プレミアムサービス/静岡放送,13053
17060,2015-09-26,19:34,第12節,第1日,名古屋,神戸,パロマ瑞穂スタジアム,曇,23.8,80,スカパー!/スカパー!プレミアムサービス/中京テレビ(録),11570
17061,2015-09-26,15:04,第12節,第1日,鳥栖,甲府,ベストアメニティスタジアム,晴,27.1,54,スカパー!/スカパー!プレミアムサービス,9672
17062,2015-09-26,15:04,第12節,第1日,鹿島,浦和,県立カシマサッカースタジアム,曇,22.8,81,スカパー!/スカパー!プレミアムサービス,29030
17063,2015-09-26,16:03,第12節,第1日,G大阪,柏,万博記念競技場,曇,25.4,60,スカパー!/スカパー!プレミアムサービス,16438
17064,2015-10-03,14:04,第13節,第1日,仙台,横浜FM,ユアテックスタジアム仙台,晴,26.0,42,スカパー!/スカパー!プレミアムサービス/NHK BS1/東日本放送,15685
17065,2015-10-03,16:04,第13節,第1日,湘南,山形,ShonanBMWスタジアム平塚,晴,23.8,60,スカパー!/スカパー!プレミアムサービス,10254
17066,2015-10-03,18:34,第13節,第1日,甲府,新潟,山梨中銀スタジアム,晴,21.4,61,スカパー!/スカパー!プレミアムサービス,11102
17067,2015-10-03,15:04,第13節,第1日,松本,清水,松本平広域公園総合球技場,晴,21.4,52,スカパー!/スカパー!プレミアムサービス,17371
17068,2015-10-03,19:04,第13節,第1日,広島,FC東京,エディオンスタジアム広島,晴,17.4,90,スカパー!/スカパー!プレミアムサービス/NHK BS1,18810
17069,2015-10-03,16:04,第13節,第1日,浦和,鳥栖,埼玉スタジアム2002,晴,25.3,55,スカパー!/スカパー!プレミアムサービス,35015
17070,2015-10-03,19:03,第13節,第1日,柏,名古屋,日立柏サッカー場,晴,21.9,72,スカパー!/スカパー!プレミアムサービス,10103
17071,2015-10-04,14:04,第13節,第2日,川崎F,G大阪,等々力陸上競技場,晴,26.1,37,スカパー!/スカパー!プレミアムサービス,24300
17072,2015-10-03,15:03,第13節,第1日,神戸,鹿島,ノエビアスタジアム神戸,晴,24.4,34,スカパー!/スカパー!プレミアムサービス/BS-TBS,16871
17074,2015-10-17,19:05,第14節,第1日,山形,甲府,NDソフトスタジアム山形,晴,12.8,81,スカパー!/スカパー!プレミアムサービス/NHK BS1,8191
17075,2015-10-17,14:04,第14節,第1日,FC東京,湘南,味の素スタジアム,曇時々晴,19.9,78,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),22577
17076,2015-10-17,14:05,第14節,第1日,横浜FM,神戸,日産スタジアム,曇,20.8,74,スカパー!/スカパー!プレミアムサービス,22598
17077,2015-10-17,18:33,第14節,第1日,新潟,松本,デンカビッグスワンスタジアム,晴,20.4,64,スカパー!/スカパー!プレミアムサービス,31324
17078,2015-10-17,14:04,第14節,第1日,清水,仙台,IAIスタジアム日本平,晴,24.6,56,スカパー!/スカパー!プレミアムサービス/テレビ静岡,13399
17079,2015-10-17,14:05,第14節,第1日,広島,川崎F,エディオンスタジアム広島,晴,26.9,41,スカパー!/スカパー!プレミアムサービス/NHK広島/TBS(単),19751
17080,2015-10-17,18:34,第14節,第1日,鳥栖,名古屋,ベストアメニティスタジアム,晴,21.1,54,スカパー!/スカパー!プレミアムサービス,13707
17081,2015-10-17,14:04,第14節,第1日,鹿島,柏,県立カシマサッカースタジアム,曇,19.9,81,スカパー!/スカパー!プレミアムサービス,13633
17082,2015-10-17,14:03,第14節,第1日,G大阪,浦和,万博記念競技場,晴時々曇,24.1,50,スカパー!/スカパー!プレミアムサービス,18638
17083,2015-10-24,14:03,第15節,第1日,川崎F,横浜FM,等々力陸上競技場,晴,24.0,43,スカパー!/スカパー!プレミアムサービス,23701
17084,2015-10-24,14:04,第15節,第1日,甲府,広島,山梨中銀スタジアム,晴,24.8,41,スカパー!/スカパー!プレミアムサービス/NHK BS1,11062
17085,2015-10-24,14:03,第15節,第1日,松本,鳥栖,松本平広域公園総合球技場,晴,21.8,34,スカパー!/スカパー!プレミアムサービス/NHK長野,17462
17086,2015-10-24,14:04,第15節,第1日,名古屋,新潟,パロマ瑞穂スタジアム,晴,23.3,49,スカパー!/スカパー!プレミアムサービス/NHK名古屋/NHK新潟,12045
17087,2015-10-24,14:04,第15節,第1日,神戸,山形,ノエビアスタジアム神戸,晴,22.6,50,スカパー!/スカパー!プレミアムサービス,11508
17088,2015-10-25,14:03,第15節,第2日,仙台,G大阪,ユアテックスタジアム仙台,晴,11.0,56,スカパー!/スカパー!プレミアムサービス/NHK仙台 ※ AFCチャンピオンズリーグ2015準決勝の影響により、10月25日(日)に開催。,19263
17089,2015-10-24,14:02,第15節,第1日,FC東京,浦和,味の素スタジアム,晴,23.0,55,スカパー!/スカパー!プレミアムサービス/NHK総合/TOKYO MX(録),38952
17090,2015-10-24,14:03,第15節,第1日,湘南,鹿島,ShonanBMWスタジアム平塚,晴,23.6,55,スカパー!/スカパー!プレミアムサービス/BS-TBS,14227
17091,2015-10-24,14:04,第15節,第1日,清水,柏,IAIスタジアム日本平,晴,23.8,44,スカパー!/スカパー!プレミアムサービス/静岡放送,12238
17092,2015-11-07,14:02,第16節,第1日,山形,清水,NDソフトスタジアム山形,晴のち曇,13.9,72,スカパー!/スカパー!プレミアムサービス,8281
17093,2015-11-07,14:02,第16節,第1日,新潟,湘南,デンカビッグスワンスタジアム,曇,16.2,62,スカパー!/スカパー!プレミアムサービス/新潟総合テレビ,25272
17094,2015-11-07,14:04,第16節,第1日,名古屋,甲府,豊田スタジアム,曇,20.3,46,スカパー!/スカパー!プレミアムサービス,16970
17095,2015-11-07,14:03,第16節,第1日,神戸,松本,ノエビアスタジアム神戸,曇,21.6,56,スカパー!/スカパー!プレミアムサービス/NHK BS1(録)/NHK神戸/NHK長野,18092
17096,2015-11-07,14:03,第16節,第1日,鳥栖,仙台,ベストアメニティスタジアム,曇,24.4,49,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK仙台,13860
17097,2015-11-07,14:03,第16節,第1日,鹿島,横浜FM,県立カシマサッカースタジアム,曇,18.9,67,スカパー!/スカパー!プレミアムサービス/NHK水戸/BS-TBS,22755
17098,2015-11-07,14:03,第16節,第1日,浦和,川崎F,埼玉スタジアム2002,曇時々晴,19.1,55,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,46597
17099,2015-11-07,14:03,第16節,第1日,柏,FC東京,日立柏サッカー場,曇,18.8,68,スカパー!/スカパー!プレミアムサービス,12497
17100,2015-11-07,14:03,第16節,第1日,G大阪,広島,万博記念競技場,曇,21.5,61,スカパー!/スカパー!プレミアムサービス/NHK総合,17435
17101,2015-11-22,13:34,第17節,第1日,FC東京,鳥栖,味の素スタジアム,曇,14.5,60,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),30753
17102,2015-11-22,13:33,第17節,第1日,川崎F,仙台,等々力陸上競技場,曇,15.7,53,スカパー!/スカパー!プレミアムサービス/BS-TBS,22511
17103,2015-11-22,13:35,第17節,第1日,横浜FM,松本,日産スタジアム,曇,15.7,57,スカパー!/スカパー!プレミアムサービス,44226
17104,2015-11-22,13:34,第17節,第1日,甲府,清水,山梨中銀スタジアム,曇,15.3,48,スカパー!/スカパー!プレミアムサービス,14036
17105,2015-11-22,13:36,第17節,第1日,広島,湘南,エディオンスタジアム広島,晴のち曇,18.9,58,スカパー!/スカパー!プレミアムサービス/NHK総合,33210
17106,2015-11-22,13:33,第17節,第1日,鹿島,名古屋,県立カシマサッカースタジアム,曇,15.8,58,スカパー!/スカパー!プレミアムサービス,25151
17107,2015-11-22,13:34,第17節,第1日,浦和,神戸,埼玉スタジアム2002,曇のち晴,15.9,54,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,52133
17108,2015-11-22,13:33,第17節,第1日,柏,新潟,日立柏サッカー場,曇,15.8,66,スカパー!/スカパー!プレミアムサービス,13127
17109,2015-11-22,13:33,第17節,第1日,G大阪,山形,万博記念競技場,曇,18.7,46,スカパー!/スカパー!プレミアムサービス,18219
17894,2016-02-27,14:03,第1節,第1日,磐田,名古屋,ヤマハスタジアム(磐田),晴,13.0,34,スカパー!/スカパー!プレミアムサービス/NHK静岡/NHK名古屋/NHK岐阜/NHK津,14333
17895,2016-02-27,14:04,第1節,第1日,広島,川崎F,エディオンスタジアム広島,雨,8.3,78,スカパー!/スカパー!プレミアムサービス/NHK総合,18120
17896,2016-02-27,14:05,第1節,第1日,鳥栖,福岡,ベストアメニティスタジアム,曇のち雨,14.1,74,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK福岡,19762
17897,2016-02-27,15:03,第1節,第1日,柏,浦和,日立柏サッカー場,晴,12.1,41,スカパー!/スカパー!プレミアムサービス,13416
17898,2016-02-27,15:03,第1節,第1日,湘南,新潟,ShonanBMWスタジアム平塚,晴,12.7,46,スカパー!/スカパー!プレミアムサービス/BS-TBS,14058
17899,2016-02-27,15:05,第1節,第1日,神戸,甲府,ノエビアスタジアム神戸,屋内,16.8,56,スカパー!/スカパー!プレミアムサービス,23862
17900,2016-02-27,18:35,第1節,第1日,横浜FM,仙台,日産スタジアム,晴,15.8,38,スカパー!/スカパー!プレミアムサービス,24898
17901,2016-02-27,19:04,第1節,第1日,FC東京,大宮,味の素スタジアム,晴,10.2,51,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,25776
17902,2016-02-28,14:09,第1節,第2日,G大阪,鹿島,市立吹田サッカースタジアム,晴,17.8,46,スカパー!/スカパー!プレミアムサービス/TBS,32463
17903,2016-03-05,15:04,第2節,第1日,鹿島,鳥栖,県立カシマサッカースタジアム,曇,13.5,63,スカパー!/スカパー!プレミアムサービス/NHK水戸,19696
17904,2016-03-05,15:03,第2節,第1日,川崎F,湘南,等々力陸上競技場,晴のち曇,16.2,74,スカパー!/スカパー!プレミアムサービス/BS-TBS,21871
17905,2016-03-05,16:04,第2節,第1日,大宮,柏,NACK5スタジアム大宮,曇,13.5,65,スカパー!/スカパー!プレミアムサービス/テレ玉,12696
17906,2016-03-05,18:30,第2節,第1日,神戸,新潟,ノエビアスタジアム神戸,晴,17.3,66,スカパー!/スカパー!プレミアムサービス,12487
17907,2016-03-05,19:05,第2節,第1日,福岡,横浜FM,レベルファイブスタジアム,晴,20.5,50,スカパー!/スカパー!プレミアムサービス/NHK BS1,16968
17908,2016-03-06,13:05,第2節,第2日,甲府,G大阪,山梨中銀スタジアム,曇,23.6,35,スカパー!/スカパー!プレミアムサービス,14103
17909,2016-03-06,14:04,第2節,第2日,浦和,磐田,埼玉スタジアム2002,曇,17.6,68,スカパー!/スカパー!プレミアムサービス,43826
17910,2016-03-06,15:05,第2節,第2日,名古屋,広島,豊田スタジアム,曇,18.9,68,スカパー!/スカパー!プレミアムサービス/NHK名古屋/NHK広島,27061
17911,2016-03-06,15:33,第2節,第2日,仙台,FC東京,ユアテックスタジアム仙台,曇,14.1,68,スカパー!/スカパー!プレミアムサービス/NHK仙台,16918
17912,2016-03-11,19:04,第3節,第1日,FC東京,神戸,味の素スタジアム,曇,6.2,65,スカパー!/スカパー!プレミアムサービス,11488
17913,2016-03-11,19:04,第3節,第1日,G大阪,大宮,市立吹田サッカースタジアム,晴,7.8,47,スカパー!/スカパー!プレミアムサービス,20535
17914,2016-03-12,13:04,第3節,第2日,広島,湘南,エディオンスタジアム広島,曇,9.8,39,スカパー!/スカパー!プレミアムサービス,13460
17915,2016-03-12,14:02,第3節,第2日,仙台,鹿島,ユアテックスタジアム仙台,曇,12.1,35,スカパー!/スカパー!プレミアムサービス/NHK総合,15826
17916,2016-03-12,14:04,第3節,第2日,浦和,福岡,埼玉スタジアム2002,曇,10.5,52,スカパー!/スカパー!プレミアムサービス,27946
17917,2016-03-12,15:04,第3節,第2日,新潟,横浜FM,デンカビッグスワンスタジアム,晴,6.5,37,スカパー!/スカパー!プレミアムサービス/BS-TBS/テレビ新潟,20771
17918,2016-03-12,16:04,第3節,第2日,鳥栖,甲府,ベストアメニティスタジアム,晴,14.2,51,スカパー!/スカパー!プレミアムサービス,8697
17919,2016-03-12,18:30,第3節,第2日,柏,磐田,日立柏サッカー場,曇,7.1,62,スカパー!/スカパー!プレミアムサービス,10280
17920,2016-03-12,19:04,第3節,第2日,川崎F,名古屋,等々力陸上競技場,曇,10.6,54,スカパー!/スカパー!プレミアムサービス/NHK BS1,16513
17921,2016-03-19,13:03,第4節,第1日,横浜FM,鳥栖,ニッパツ三ツ沢球技場,雨のち曇,16.6,89,スカパー!/スカパー!プレミアムサービス/BS-TBS,10436
17922,2016-03-19,14:04,第4節,第1日,甲府,川崎F,山梨中銀スタジアム,晴,21.9,58,スカパー!/スカパー!プレミアムサービス/山梨放送,9567
17923,2016-03-19,14:03,第4節,第1日,新潟,柏,デンカビッグスワンスタジアム,曇,15.7,78,スカパー!/スカパー!プレミアムサービス/NHK新潟,14627
17924,2016-03-19,14:04,第4節,第1日,名古屋,仙台,パロマ瑞穂スタジアム,晴,21.8,62,スカパー!/スカパー!プレミアムサービス,9232
17925,2016-03-19,15:04,第4節,第1日,鹿島,FC東京,県立カシマサッカースタジアム,曇一時雨,18.2,85,スカパー!/スカパー!プレミアムサービス,15996
17926,2016-03-19,16:05,第4節,第1日,神戸,G大阪,ノエビアスタジアム神戸,曇のち晴,18.0,69,スカパー!/スカパー!プレミアムサービス,16026
